"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00024172","1981-08","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","491.8","0","167.1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","30",",0","","","","","2","","6.1",",0,25,","0",",,0,31,+","0",",,0,31,+","0.3",",,0,13,","39.4",",0,08,","0.0","0","0.0",",0","0.3",",,,0","0",",,,0","23.72",",0","35.82",",,,0","11.62",",,,0","","","","","","","","","",""
"USW00024172","1981-09","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","562.0","0","70.2",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","29",",0","14",",0","","","","","1","","-2.2",",0,24,","0",",,0,30,+","0",",,0,30,+","7.4",",,0,24,","35.0",",0,16,+","34.6","0","34.6",",0","7.7",",,,0","0",",,,0","19.52",",0","30.05",",,,0","8.98",",,,0","","","","","","","","","",""
"USW00024172","1981-10","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","562.0","0","0.0",",0","2","3,0","0","3,0","0","3,0","0",",0","0",",0","0",",0","21",",0","0",",0","13",",0","0",",0","","","","","","","-6.1",",0,30,+","0",",,0,31,+","0",",,0,31,+","0.8","3,,0,12,+","24.4",",0,06,","326.2","0","291.6",",0","1.6","3,,,0","0",",,,0","8.93",",0","18.13",",,,0","-0.27",",,,0","","","","","","","","","",""
"USW00024172","1981-11","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","562.0","0","0.0",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","1",",0","0",",0","","","","","","","-9.4",",0,26,","0",",,0,30,+","0",",T,0,26,","9.9",",,0,13,","21.1",",0,03,","697.1","0","370.9",",0","22.5",",,,0","0",",T,,0","5.97",",0","13.29",",,,0","-1.35",",,,0","","","","","","","","","",""
"USW00024172","1981-12","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","562.0","0","0.0",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","0",",0","0",",0","","","","","","","-10.0",",0,17,","0",",,0,31,+","0",",T,0,28,+","3.8",",,0,21,","17.2",",0,09,+","1166.9","0","469.8",",0","7.5",",,,0","0",",T,,0","3.18",",0","9.76",",,,0","-3.41",",,,0","","","","","","","","","",""
"USW00024172","1982-01","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","0.0","0","0.0",",0","4",",0","0",",0","0",",0","0",",0","0",",0","13",",0","31",",0","14",",0","0",",0","0",",0","","","","","","","-28.3",",0,07,","0",",,0,31,+","0",",,0,31,+","1.5",",,0,19,","8.9",",0,26,","1985.8","0","818.9",",0","3.3",",,,0","0",",,,0","-8.08",",0","-0.57",",,,0","-15.59",",,,0","","","","","","","","","",""
"USW00024172","1982-02","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","0.0","0","0.0",",0","6",",0","1",",0","0",",0","0","4,0","0","2,0","0",",0","21",",0","2",",0","1",",0","0",",0","","","","","","","-12.8",",0,06,+","0","4,,0,28,+","0","2,T,0,13,+","4.3",",,0,09,","21.1",",0,21,","2415.8","0","430.0",",0","8.0",",,,0","0","2,T,,0","2.98",",0","9.84",",,,0","-3.89",",,,0","","","","","","","","","",""
"USW00024172","1982-03","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","0.0","0","0.0",",0","9",",0","3",",0","0",",0","","","","","0",",0","22",",0","0",",0","0",",0","0",",0","","","","","","","-10.0",",0,06,","","","","","9.9",",,0,14,","17.8",",0,27,","2836.0","0","420.2",",0","31.6",",,,0","","","4.78",",0","11.94",",,,0","-2.38",",,,0","","","","","","","","","",""
"USW00024172","1982-04","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","0.0","0","0.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","8",",0","0",",0","","","","","","","-6.1",",0,09,","0",",,0,30,+","0",",,0,30,+","6.4",",,0,11,","25.6",",0,30,+","3128.1","0","292.1",",0","7.7",",,,0","0",",,,0","8.60",",0","17.29",",,,0","-0.10",",,,0","","","","","","","","","",""
"USW00024172","1982-05","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","13.4","0","13.4",",0","2",",0","0",",0","0",",0","","","0",",0","0",",0","3",",0","0",",0","23",",0","1",",0","","","","","","","-2.2",",0,11,","","","0",",,0,31,+","2.0",",,0,09,","32.8",",0,26,","3253.5","0","125.4",",0","2.3",",,,0","0",",,,0","14.72",",0","23.82",",,,0","5.62",",,,0","","","","","","","","","",""
"USW00024172","1982-06","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","62.1","0","48.7","2,0","4",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","27","1,0","7","1,0","","","","","","","1.7","1,0,06,","0",",,0,30,+","0",",,0,30,+","18.8",",,0,28,","33.9","1,0,26,","3299.2","0","45.7","1,0","35.2",",,,0","0",",,,0","18.39","2,0","28.04","1,,,0","8.73","1,,,0","","","","","","","","","",""
"USW00024172","1982-07","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","236.0","0","173.9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","","","","","","","7.8",",0,03,","0",",,0,31,+","0",",,0,31,+","0.3",",,0,27,","40.0",",0,31,","5.0","0","5.0",",0","0.3",",,,0","0",",,,0","23.78",",0","33.04",",,,0","14.52",",,,0","","","","","","","","","",""
"USW00024172","1982-08","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","401.8","0","165.8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","27",",0","","","","","","","6.7",",0,30,","0",",,0,31,+","0",",,0,31,+","0.8",",,0,19,","39.4",",0,22,+","5.3","0","0.3",",0","0.8",",,,0","0",",,,0","23.67",",0","34.26",",,,0","13.08",",,,0","","","","","","","","","",""
"USW00024172","1982-09","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","438.7","0","36.9",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","7",",0","","","","","","","1.1",",0,30,","0",",,0,30,+","0",",,0,30,+","7.1",",,0,25,","35.6",",0,02,","93.9","0","88.6",",0","17.8",",,,0","0",",,,0","16.61",",0","24.88",",,,0","8.34",",,,0","","","","","","","","","",""
"USW00024172","1982-10","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","438.7","0","0.0",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","10",",0","0",",0","","","","","","","-4.4",",0,28,","0",",,0,31,+","0",",,0,31,+","11.2",",,0,30,","23.9",",0,15,","352.5","0","258.6",",0","26.6",",,,0","0",",,,0","9.99",",0","18.24",",,,0","1.74",",,,0","","","","","","","","","",""
"USW00024172","1982-11","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","438.7","0","0.0",",0","4",",0","1",",0","1",",0","0",",0","1",",0","0",",0","26",",0","0",",0","0",",0","0",",0","","","","","","","-11.1",",0,21,","0",",,0,30,+","51",",,0,30,","27.2",",,0,30,","17.2",",0,06,+","821.8","0","469.3",",0","30.8",",,,0","51",",,,0","2.69",",0","9.70",",,,0","-4.32",",,,0","","","","","","","","","",""
"USW00024172","1982-12","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","438.7","0","0.0",",0","5",",0","1",",0","0",",0","3",",0","0",",0","0",",0","30",",0","3",",0","0",",0","0",",0","","","","","","","-12.8",",0,31,","51",",,0,01,","0",",,0,31,+","4.6",",,0,22,","16.7",",0,16,","1401.2","0","579.4",",0","6.7",",,,0","0",",,,0","-0.36",",0","5.10",",,,0","-5.82",",,,0","","","","","","","","","",""
"USW00024172","1983-01","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","","","0",",,,0","","","","","","","","","","","","","","","",""
"USW00024172","1983-04","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","","","","","5",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","5.6",",,0,28,","","","","","","","10.0",",,,0","0",",,,0","","","","","","","","","","","","","","","",""
"USW00024172","1983-06","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","","","","","","","","","","","0",",,,0","","","","","","","","","","","","","","","",""
"USW00024172","1983-10","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","","","0",",,,0","","","","","","","","","","","","","","","",""
"USW00024172","1983-11","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","","","","","","","","","","","0",",0","0","1,0","","","","","","","","","","","","","","","","","","","0",",,0,30,+","0","1,,0,30,+","","","","","","","","","","","0","1,,,0","","","","","","","","","","","","","","","",""
"USW00024172","1983-12","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","","","","","","","","","","","","","","","","","","","2","4,0","0","4,0","0","4,0","","","","","","","","","","","","","","","15.6","4,0,11,","","","","","47.7","1,a,,0","","","","","7.00","4,,,0","","","","","","","","","","","",""
"USW00024172","1984-01","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","0.0","","0.0",",0","2",",0","1",",0","0",",0","2",",0","1",",0","0",",0","31",",0","17",",0","0",",0","0",",0","","","","","","","-12.2",",0,18,","25",",,0,24,+","38",",,0,23,","3.8",",,0,23,","8.9",",0,25,","","","637.1",",0","4.3",",,,0","38",",,,0","-2.22",",0","1.74",",,,0","-6.18",",,,0","","","","","","","","","",""
"USW00024172","1984-02","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","0.0","","0.0","3,0","5",",0","1",",0","0",",0","0",",0","0",",0","0","3,0","23","3,0","0","2,0","0","2,0","0","2,0","","","","","","","-7.8","3,0,20,","0",",,0,29,+","0",",,0,29,+","3.3",",,0,14,","16.1","2,0,09,","","","403.8","2,0","6.9",",,,0","0",",,,0","2.85","3,0","9.23","2,,,0","-3.53","3,,,0","","","","","","","","","",""
"USW00024172","1984-03","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","0.0","","0.0","1,0","2","4,0","0","4,0","0","4,0","0",",0","0","1,0","0","1,0","22","1,0","0","1,0","0","1,0","0","1,0","","","","","","","-8.3","1,0,05,","0",",,0,31,+","0","1,T,0,29,","0.5","4,,0,15,+","19.4","1,0,20,","","","349.9","1,0","2.8","1,a,,0","0","1,T,,0","6.67","1,0","14.67","1,,,0","-1.33","1,,,0","","","","","","","","","",""
"USW00024172","1984-04","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","0.0","","0.0","1,0","6",",0","1",",0","0",",0","0",",0","0",",0","0","1,0","13","1,0","0","1,0","7","1,0","0","1,0","","","","","","","-5.6","1,0,09,","0",",,0,30,+","0",",,0,30,+","5.6",",,0,17,","28.3","1,0,15,","","","279.1","1,0","10.3",",,,0","0",",,,0","8.71","1,0","16.68","1,,,0","0.74","1,,,0","","","","","","","","","",""
"USW00024172","1984-05","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","","","0",",,,0","","","","","","","","","","","","","","","",""
"USW00024172","1988-04","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","","","0.0",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","12",",0","0",",0","","","","","","","-7.8",",0,01,","0",",,0,30,+","0",",,0,30,+","13.7",",,0,14,","28.9",",0,11,","","","224.9",",0","45.8",",,,0","0",",,,0","10.84",",0","19.50",",,,0","2.17",",,,0","","","","","","","","","",""
"USW00024172","1988-05","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","","","11.4",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","20",",0","2",",0","","","","","","","-5.6",",0,02,","0",",,0,31,+","5",",,0,05,","7.1",",,0,28,","33.3",",0,15,","","","145.0",",0","9.9",",,,0","5",",,,0","14.02",",0","23.60",",,,0","4.45",",,,0","","","","","","","","","",""
"USW00024172","1988-06","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","","","92.5",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","15",",0","","","","","","","1.7",",0,09,+","0",",,0,30,+","0",",,0,30,+","3.3",",,0,25,","40.0",",0,24,","","","36.7",",0","4.6",",,,0","0",",,,0","20.19",",0","30.31",",,,0","10.08",",,,0","","","","","","","","","",""
"USW00024172","1988-07","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","","","213.2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","29",",0","","","","","","","7.8",",0,05,","0",",,0,31,+","0",",,0,31,+","0.3",",,0,27,","40.6",",0,30,+","0.0","0","0.0",",0","0.3",",,,0","0",",,,0","25.21",",0","36.85",",,,0","13.57",",,,0","","","","","","","","","",""
"USW00024172","1988-08","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","","","161.3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","26",",0","","","","","","","6.1",",0,16,","0",",,0,31,+","0",",,0,31,+","2.3",",,0,05,","38.3",",0,29,+","0.0","0","0.0",",0","2.3",",,,0","0",",,,0","23.54",",0","34.79",",,,0","12.29",",,,0","","","","","","","","","",""
"USW00024172","1988-09","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","","","43.7",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","25",",0","9",",0","","","","","","","-4.4",",0,19,","0",",,0,30,+","0",",,0,30,+","4.3",",,0,19,","37.8",",0,06,+","99.6","0","99.6",",0","4.8",",,,0","0",",,,0","16.47",",0","28.48",",,,0","4.46",",,,0","","","","","","","","","",""
"USW00024172","1988-10","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","","","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","31",",0","0",",0","","","","","","","-4.4",",0,30,","0",",,0,31,+","0",",,0,31,+","0.3",",,0,11,","31.7",",0,02,","242.8","0","143.2",",0","0.3",",,,0","0",",,,0","13.71",",0","26.17",",,,0","1.25",",,,0","","","","","","","","","",""
"USW00024172","1988-11","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","","","0.0",",0","8",",0","2",",0","0",",0","1",",0","1",",0","0",",0","26",",0","0",",0","3",",0","0",",0","","","","","","","-11.1",",0,18,","51",",,0,25,","25",",,0,24,","3.8",",,0,25,","24.4",",0,01,","677.8","0","435.0",",0","11.1",",,,0","53",",,,0","3.83",",0","11.90",",,,0","-4.24",",,,0","","","","","","","","","",""
"USW00024172","1988-12","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","","","0.0",",0","7",",0","2",",0","0",",0","8",",0","3",",0","5",",0","31",",0","5",",0","0",",0","0",",0","","","","","","","-28.3",",0,29,","127",",,0,31,+","117",",,0,24,","7.1",",,0,24,","12.8",",0,13,","1347.6","0","669.8",",0","15.3",",,,0","234",",,,0","-3.27",",0","5.50",",,,0","-12.05",",,,0","","","","","","","","","",""
"USW00024172","1989-01","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","0.0","0","0.0",",0","2",",0","0",",0","0",",0","14",",0","0",",0","0",",0","31",",0","5",",0","0",",0","0",",0","","","","","","","-16.7",",0,13,","102",",,0,01,","8",",,0,08,","0.5",",,0,08,","10.6",",0,31,","2044.2","0","696.6",",0","0.8",",,,0","13",",,,0","-4.14",",0","3.52",",,,0","-11.79",",,,0","","","","","","","","","",""
"USW00024172","1989-02","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","0.0","0","0.0",",0","7",",0","1",",0","0",",0","15",",0","2",",0","5",",0","28",",0","9",",0","0",",0","0",",0","","","","","","","-31.7",",0,07,","127",",,0,04,","168",",,0,03,","3.8",",,0,03,","20.0",",0,24,","2647.5","0","603.3",",0","6.3",",,,0","249",",,,0","-3.21",",0","4.84",",,,0","-11.26",",,,0","","","","","","","","","",""
"USW00024172","1989-03","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","0.0","0","0.0",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","3",",0","0",",0","","","","","","","-11.7",",0,04,","0",",,0,31,+","8",",,0,02,","4.1",",,0,25,","23.3",",0,09,","3002.9","0","355.4",",0","8.1",",,,0","13",",,,0","6.87",",0","15.80",",,,0","-2.06",",,,0","","","","","","","","","",""
"USW00024172","1989-04","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","0.0","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","19",",0","0",",0","","","","","","","-5.0",",0,25,","0",",,0,30,+","18",",,0,24,","2.3",",,0,24,","30.6",",0,10,","3179.6","0","176.7",",0","2.3",",,,0","18",",,,0","12.44",",0","22.83",",,,0","2.05",",,,0","","","","","","","","","",""
"USW00024172","1989-05","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","13.3","0","13.3","1,0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0","1,0","18","1,0","2","1,0","","","","","","","-2.2",",0,30,","0",",,0,31,+","0",",,0,31,+","5.6",",,0,10,","32.8","1,0,06,","3310.9","0","131.3","1,0","9.9",",,,0","0",",,,0","14.34","1,0","23.63","1,,,0","5.06",",,,0","","","","","","","","","",""
"USW00024172","1989-06","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","72.8","0","59.5",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","10",",0","","","","","","","3.9",",0,21,","0",",,0,30,+","0",",,0,30,+","3.8",",,0,04,","36.1",",0,14,","3325.1","0","14.2",",0","6.1",",,,0","0",",,,0","19.85",",0","30.21",",,,0","9.48",",,,0","","","","","","","","","",""
"USW00024172","1989-07","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","239.3","0","166.5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","30",",0","","","","","","","4.4",",0,01,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","40.0",",0,19,","0.6","0","0.6",",0","0.0",",,,0","0",",,,0","23.68",",0","36.11",",,,0","11.26",",,,0","","","","","","","","","",""
"USW00024172","1989-08","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","333.6","0","94.3",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","20",",0","","","","","","","3.9",",0,25,","0",",,0,31,+","0",",,0,31,+","13.0",",,0,08,","36.7",",0,06,","11.9","0","11.3",",0","14.6",",,,0","0",",,,0","21.01",",0","31.53",",,,0","10.49",",,,0","","","","","","","","","",""
"USW00024172","1989-09","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","3.4",",X","344.5","0","10.9",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","2",",0","","","","","","","1.7",",0,13,+","0",",,0,30,+","0",",,0,30,+","13.5",",,0,17,","33.3",",0,04,","67.9","0","56.0",",0","18.3",",,,0","0",",,,0","16.83",",0","27.74",",,,0","5.92",",,,0","","","","","","","","","",""
"USW00024172","1989-10","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","344.5","0","0.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","17",",0","0",",0","","","","","","","-10.0",",0,30,+","0",",,0,31,+","0",",,0,31,+","6.6",",,0,24,","28.3",",0,10,","330.3","0","262.4",",0","10.2",",,,0","0",",,,0","9.87",",0","19.96",",,,0","-0.22",",,,0","","","","","","","","","",""
"USW00024172","1989-11","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","344.5","0","0.0",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","1",",0","0",",0","","","","","","","-13.3",",0,29,+","0",",,0,30,+","13",",,0,26,","1.3",",,0,26,+","21.1",",0,12,","779.2","0","448.9",",0","3.1",",,,0","13",",,,0","3.37",",0","13.58",",,,0","-6.84",",,,0","","","","","","","","","",""
"USW00024172","1989-12","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","2.2",",X","344.5","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","0",",0","0",",0","2","","","","","","-15.6",",0,17,","0",",,0,31,+","0",",T,0,28,","1.3",",,0,05,","15.0",",0,09,+","1391.2","0","612.0",",0","1.3",",,,0","0",",T,,0","-1.41",",0","9.22",",,,0","-12.04",",,,0","","","","","","","","","",""
"USW00024172","1990-01","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","3.0",",X","0.0","0","0.0",",0","2",",0","0",",0","0",",0","0",",0","1",",0","1",",0","31",",0","0",",0","0",",0","0",",0","7","","5","","","","-17.8",",0,03,","0",",T,0,17,+","25",",,0,31,","2.3",",,0,31,","17.2",",0,09,+","1993.5","0","602.3",",0","2.6",",,,0","35",",,,0","-1.10",",0","8.05",",,,0","-10.24",",,,0","","","","","","","","","",""
"USW00024172","1990-02","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","","","0.0","0","0.0",",0","5",",0","2",",0","0",",0","4","1,0","2",",0","2",",0","28",",0","3",",0","0",",0","0",",0","5","","1","","","","-20.6",",0,15,","51","1,,0,18,+","56",",,0,17,","4.8",",,0,17,","18.3",",0,28,","2535.3","0","541.8",",0","9.3",",,,0","123",",,,0","-1.02",",0","8.08",",,,0","-10.12",",,,0","","","","","","","","","",""
"USW00024172","1990-03","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","3.4",",X","0.0","0","0.0",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","7",",0","0",",0","3","","1","","","","-15.6",",0,13,","0",",T,0,14,+","10",",,0,14,","1.8",",,0,02,","23.9",",0,19,","2908.4","0","373.1",",0","7.0",",,,0","23",",,,0","6.30",",0","16.31",",,,0","-3.72",",,,0","","","","","","","","","",""
"USW00024172","1990-04","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","4.0",",X","0.0","0","0.0",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","6",",0","0",",0","16",",0","0",",0","1","","","","2","","-5.0",",0,01,","0",",,0,30,+","0",",,0,30,+","29.7",",,0,17,","29.4",",0,15,+","3079.6","0","171.2",",0","55.3",",,,0","0",",,,0","12.63",",0","21.43",",,,0","3.82",",,,0","","","","","","","","","",""
"USW00024172","1990-05","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","4.5",",X","0.6","0","0.6",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","18",",0","0",",0","","","","","1","","-1.1",",0,09,","0",",,0,31,+","0",",,0,31,+","9.9",",,0,27,","30.6",",0,06,","3234.2","0","154.6",",0","18.6",",,,0","0",",,,0","13.36",",0","21.69",",,,0","5.03",",,,0","","","","","","","","","",""
"USW00024172","1990-06","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","3.9",",X","59.7","0","59.1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","12",",0","","","","","1","","1.7",",0,01,","0",",,0,30,+","0",",,0,30,+","0.3",",,0,13,","37.8",",0,22,+","3261.9","0","27.7",",0","0.3",",,,0","0",",,,0","19.38",",0","29.85",",,,0","8.91",",,,0","","","","","","","","","",""
"USW00024172","1990-07","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","3.8",",X","236.1","0","176.4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","26",",0","","","","","4","","6.1",",0,06,","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,19,+","39.4",",0,11,","0.0","0","0.0",",0","0.0",",T,,0","0",",,,0","24.02",",0","35.10",",,,0","12.95",",,,0","","","","","","","","","",""
"USW00024172","1990-08","40.0681","-118.5692","1189.3","LOVELOCK DERBY FIELD AIRPORT, NV US","3.4",",X","352.6","0","116.5",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","","","","","5","","2.2",",0,25,","0",",,0,31,+","0",",,0,31,+","3.8",",,0,18,","40.0",",0,07,+","13.9","0","13.9",",0","4.3",",,,0","0",",,,0","21.64",",0","33.01",",,,0","10.28",",,,0","","","","","","","","","",""
