"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00024216","1964-02","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","0.0","X","0.0",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","2",",X","0",",X","9",",X","0",",X","5","","","","","","0.0",",X,28,+","0",",,X,29,+","0",",,X,29,+","0.5",",,X,15,","23.9",",X,18,","1235.2","X","213.2",",X","0.5",",,,X","","","0",",,,X","10.98",",X","18.43",",,,X","3.53",",,,X","","","","","","","","","","","","","","","","","",""
"USW00024216","1964-03","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","0.0","X","0.0",",X","7",",X","5",",X","0",",X","0",",X","0",",X","0",",X","1",",X","0",",X","11",",X","0",",X","3","","","","3","","-0.6",",X,02,","0",",,X,31,+","0",",,X,31,+","13.7",",,X,01,","26.1",",X,16,","1458.0","X","222.8",",X","42.4",",,,X","","","0",",,,X","11.15",",X","17.76",",,,X","4.53",",,,X","","","","","","","","","","","","","","","","","",""
"USW00024216","1964-04","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","12.9","X","12.9",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","22",",X","1",",X","1","","","","","","1.7",",X,24,","0",",,X,30,+","0",",,X,30,+","1.0",",,X,01,","32.8",",X,14,","1563.4","X","105.4",",X","1.3",",,,X","","","0",",,,X","15.25",",X","23.24",",,,X","7.26",",,,X","","","","","","","","","","","","","","","","","",""
"USW00024216","1964-05","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","62.6","X","49.7",",X","3",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","24",",X","4",",X","","","","","","","2.8",",X,04,","0",",,X,31,+","0",",,X,31,+","6.1",",,X,26,","33.3",",X,30,","1613.4","X","50.0",",X","11.0",",,,X","","","0",",,,X","18.32",",X","25.94",",,,X","10.71",",,,X","","","","","","","","","","","","","","","","","",""
"USW00024216","1964-06","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","208.9","X","146.3",",X","5",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","28",",X","12",",X","1","","","","2","","8.9",",X,09,","0",",,X,30,+","0",",,X,30,+","7.4",",,X,09,","40.6",",X,24,+","1626.7","X","13.3",",X","15.0",",,,X","","","0",",,,X","22.76",",X","30.27",",,,X","15.26",",,,X","","","","","","","","","","","","","","","","","",""
"USW00024216","1964-07","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","493.9","X","285.0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","29",",X","","","","","1","","11.1",",X,04,","0",",,X,31,+","0",",,X,31,+","0.0",",T,X,28,+","43.9",",X,24,","0.0","X","0.0",",X","0.0",",T,,X","","","0",",,,X","27.53",",X","36.35",",,,X","18.70",",,,X","","","","","","","","","","","","","","","","","",""
"USW00024216","1964-08","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","765.8","X","271.9",",X","1",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","28",",X","","","","","","","13.3",",X,31,","0",",,X,31,+","0",",,X,31,+","17.0",",,X,31,","42.2",",X,21,","1.4","X","1.4",",X","17.0",",,,X","","","0",",,,X","27.06",",X","35.84",",,,X","18.28",",,,X","","","","","","","","","","","","","","","","","",""
"USW00024216","1964-09","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","896.8","X","131.0",",X","1",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","29",",X","12",",X","","","","","","","8.3",",X,28,","0",",,X,30,+","0",",,X,30,+","21.6",",,X,01,","40.0",",X,24,","4.7","X","3.3",",X","21.6",",,,X","","","0",",,,X","22.59",",X","30.97",",,,X","14.20",",,,X","","","","","","","","","","","","","","","","","",""
"USW00024216","1964-10","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","974.7","X","77.9",",X","3",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","25",",X","9",",X","4","","","","","","5.0",",X,24,","0",",,X,31,+","0",",,X,31,+","16.3",",,X,28,","36.7",",X,04,","37.7","X","33.0",",X","30.3",",,,X","","","0",",,,X","19.78",",X","28.24",",,,X","11.33",",,,X","","","","","","","","","","","","","","","","","",""
"USW00024216","1964-11","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","974.7","X","0.0",",X","11",",X","10",",X","2",",X","0",",X","0",",X","0",",X","6",",X","0",",X","2",",X","0",",X","10","","","","","","-1.7",",X,19,","0",",,X,30,+","0",",,X,30,+","27.4",",,X,09,","25.0",",X,05,","283.3","X","245.6",",X","122.5",",,,X","","","0",",,,X","10.15",",X","14.87",",,,X","5.42",",,,X","","","","","","","","","","","","","","","","","",""
"USW00024216","1964-12","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","974.7","X","0.0",",X","18",",X","8",",X","1",",X","0",",X","0",",X","0",",X","3",",X","0",",X","0",",X","0",",X","11","","","","","","-2.8",",X,13,","0",",,X,31,+","0",",,X,31,+","27.4",",,X,21,","19.4",",X,24,+","550.2","X","266.9",",X","114.4",",,,X","","","0",",,,X","9.72",",X","13.45",",,,X","6.00",",,,X","","","","","","","","","","","","","","","","","",""
"USW00024216","1965-01","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","0.0","X","0.0",",X","11",",X","6",",X","1",",X","0",",X","1",",X","0",",X","3",",X","0",",X","1",",X","0",",X","17","","11","","1","","-1.7",",X,08,+","0",",,X,31,+","102",",,X,02,","39.6",",,X,05,","22.2",",X,14,","871.5","X","321.3",",X","103.9",",,,X","42.8","1,X","102",",,,X","7.97",",X","12.09",",,,X","3.84",",,,X","8058",",X","","","","","","","180",",X","","","","","","","19.2",",X"
"USW00024216","1965-02","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","0.0","X","0.0",",X","5",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","4",",X","0",",X","6","","4","","","","1.7",",X,24,","0",",,X,28,+","0",",,X,28,+","12.7",",,X,05,","25.6",",X,20,","1091.4","X","219.9",",X","28.9",",,,X","79.0",",X","0",",,,X","10.48",",X","16.86",",,,X","4.10",",,,X","14280",",X","","","","","","","360",",X","","","","","","","15.2",",X"
"USW00024216","1965-03","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","0.0","X","0.0",",X","6",",X","2",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","8",",X","0",",X","7","","2","","1","","1.7",",X,03,","0",",,X,31,+","0",",,X,31,+","29.0",",,X,27,","26.7",",X,15,","1268.1","X","176.7",",X","49.6",",,,X","67.2",",X","0",",,,X","12.63",",X","19.08",",,,X","6.18",",,,X","14838",",X","","","","","","","180",",X","","","","","","","13.4",",X"
"USW00024216","1965-04","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","25.0","X","25.0",",X","15",",X","6",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","13",",X","1",",X","8","","1","","2","","3.3",",X,11,+","0",",,X,30,+","0",",,X,30,+","35.3",",,X,08,","32.2",",X,26,","1392.3","X","124.2",",X","100.1",",,,X","51.6",",X","0",",,,X","15.03",",X","20.28",",,,X","9.77",",,,X","12396",",X","","","","","","","180",",X","","","","","","","18.8",",X"
"USW00024216","1965-05","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","94.3","X","69.3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","28",",X","8",",X","","","","","","","5.6",",X,05,","0",",,X,31,+","0",",,X,31,+","0.0",",T,X,31,+","34.4",",X,29,","1420.2","X","27.9",",X","0.0",",T,,X","90.7",",X","0",",,,X","19.67",",X","27.77",",,,X","11.57",",,,X","24306",",X","","","","","","","360",",X","","","","","","","14.3",",X"
"USW00024216","1965-06","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","234.4","X","140.1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","13",",X","","","","","","","10.6",",X,08,","0",",,X,30,+","0",",,X,30,+","0.0",",T,X,17,+","38.9",",X,20,","1421.6","X","1.4",",X","0.0",",T,,X","91.1",",X","0",",,,X","22.96",",X","30.62",",,,X","15.30",",,,X","24552",",X","","","","","","","315",",X","","","","","","","11.6",",X"
"USW00024216","1965-07","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","514.6","X","280.2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","26",",X","","","","","","","14.4",",X,27,+","0",",,X,31,+","0",",,X,31,+","0.0",",T,X,31,+","42.2",",X,05,","0.0","X","0.0",",X","0.0",",T,,X","94.5",",X","0",",,,X","27.37",",X","36.01",",,,X","18.74",",,,X","25884",",X","","","","","","","180",",X","","","","","","","11.2",",X"
"USW00024216","1965-08","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","762.2","X","247.6",",X","5",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","20",",X","","","","","3","","15.6",",X,23,+","0",",,X,31,+","0",",,X,31,+","21.3",",,X,11,","40.6",",X,05,","0.0","X","0.0",",X","39.6",",,,X","81.2",",X","0",",,,X","26.32",",X","34.05",",,,X","18.59",",,,X","20766",",X","","","","","","","225",",X","","","","","","","8.9",",X"
"USW00024216","1965-09","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","832.0","X","69.8",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","29",",X","2",",X","","","","","","","6.1",",X,20,","0",",,X,30,+","0",",,X,30,+","0.0",",T,X,05,","35.6",",X,15,","5.9","X","5.9",",X","0.0",",T,,X","95.1",",X","0",",,,X","20.46",",X","28.70",",,,X","12.22",",,,X","21354",",X","","","","","","","45",",X","","","","","","","22.4",",X"
"USW00024216","1965-10","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","877.8","X","45.8",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","28",",X","5",",X","2","","","","","","6.7",",X,18,","0",",,X,31,+","0",",,X,31,+","0.3",",,X,14,","38.9",",X,07,","27.5","X","21.6",",X","0.3",",,,X","89.4",",X","0",",,,X","19.11",",X","28.44",",,,X","9.78",",,,X","18522",",X","","","","","","","360",",X","","","","","","","9.8",",X"
"USW00024216","1965-11","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","877.8","X","0.0",",X","14",",X","7",",X","2",",X","0",",X","0",",X","0",",X","1",",X","0",",X","4",",X","0",",X","10","","","","2","","-0.6",",X,28,","0",",,X,30,+","0",",,X,30,+","27.7",",,X,13,","23.3",",X,05,+","232.1","X","204.6",",X","135.5",",,,X","39.8",",X","0",",,,X","11.51",",X","16.07",",,,X","6.95",",,,X","7176",",X","","","","","","","180",",X","","","","","","","21.9",",X"
"USW00024216","1965-12","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","877.8","X","0.0",",X","8",",X","3",",X","0",",X","0",",X","0",",X","0",",X","12",",X","0",",X","0",",X","0",",X","15","","11","","","","-5.6",",X,21,","0",",,X,31,+","0",",,X,31,+","16.8",",,X,24,","16.1",",X,19,","636.5","X","404.4",",X","42.0",",,,X","48.7",",X","0",",,,X","5.29",",X","9.84",",,,X","0.74",",,,X","8490",",X","","","","","","","180",",X","","","","","","","19.2",",X"
"USW00024216","1966-01","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","0.0","X","0.0",",X","8",",X","3",",X","1",",X","0",",X","0",",X","0",",X","14",",X","0",",X","0",",X","0",",X","15","","6","","","","-4.4",",X,21,","0",",,X,31,+","0",",,X,31,+","45.0",",,X,04,","19.4",",X,15,","991.3","X","354.8",",X","91.0",",,,X","55.4",",X","0",",,,X","6.89",",X","12.49",",,,X","1.29",",,,X","10014",",X","","","","","","","180",",X","","","","","","","17.9",",X"
"USW00024216","1966-02","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","0.0","X","0.0",",X","12",",X","8",",X","1",",X","0",",X","0",",X","0",",X","7",",X","0",",X","0",",X","0",",X","8","","","","2","","-2.8",",X,17,+","0",",,X,28,+","0",",,X,28,+","37.1",",,X,19,","18.9",",X,21,+","1277.1","X","285.8",",X","109.2",",,,X","63.8",",X","0",",,,X","8.13",",X","13.85",",,,X","2.40",",,,X","11472",",X","","","","","","","360",",X","","","","","","","13.4",",X"
"USW00024216","1966-03","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","1.4","X","1.4",",X","7",",X","3",",X","0",",X","0",",X","0",",X","0",",X","4",",X","0",",X","9",",X","0",",X","8","","","","","","-3.3",",X,04,","0",",,X,31,+","0",",,X,31,+","6.9",",,X,04,","30.6",",X,31,","1485.1","X","208.0",",X","18.1",",,,X","68.4",",X","0",",,,X","11.67",",X","18.08",",,,X","5.25",",,,X","15390",",X","","","","","","","180",",X","","","","","","","14.3",",X"
"USW00024216","1966-04","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","29.3","X","27.9",",X","3",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","22",",X","0",",X","1","","","","1","","1.1",",X,20,","0",",,X,30,+","0",",,X,30,+","10.4",",,X,09,","31.7",",X,24,+","1541.7","X","56.6",",X","17.3",",,,X","90.2",",X","0",",,,X","17.38",",X","25.50",",,,X","9.25",",,,X","21612",",X","","","","","","","360",",X","","","","","","","13.4",",X"
"USW00024216","1966-05","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","129.7","X","100.4",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","10",",X","","","","","1","","8.3",",X,07,+","0",",,X,31,+","0",",,X,31,+","0.8",",,X,31,+","37.2",",X,25,+","1544.7","X","3.0",",X","1.6",",,,X","88.9",",X","0",",,,X","21.47",",X","29.71",",,,X","13.24",",,,X","23844",",X","","","","","","","180",",X","","","","","","","13.0",",X"
"USW00024216","1966-06","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","335.7","X","206.0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","17",",X","","","","","","","7.2",",X,03,","0",",,X,30,+","0",",,X,30,+","0.0",",T,X,09,+","43.3",",X,14,","1550.8","X","6.1",",X","0.0",",T,,X","86.6",",X","0",",,,X","25.00",",X","32.75",",,,X","17.24",",,,X","23364",",X","","","","","","","360",",X","","","","","","","12.5",",X"
"USW00024216","1966-07","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","552.9","X","217.2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","19",",X","","","","","","","12.2",",X,12,+","0",",,X,31,+","0",",,X,31,+","0.0",",T,X,09,","41.1",",X,22,","0.0","X","0.0",",X","0.0",",T,,X","95.6",",X","0",",,,X","25.34",",X","33.90",",,,X","16.78",",,,X","26196",",X","","","","","","","360",",X","","","","","","","17.0",",X"
"USW00024216","1966-08","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","848.4","X","295.5",",X","1",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","27",",X","","","","","1","","12.8",",X,31,","0",",,X,31,+","0",",,X,31,+","2.8",",,X,30,","43.3",",X,06,","0.0","X","0.0",",X","2.8",",,,X","95.2",",X","0",",,,X","27.87",",X","36.82",",,,X","18.92",",,,X","24306",",X","","","","","","","180",",X","","","","","","","11.6",",X"
"USW00024216","1966-09","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","1043.7","X","195.3",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","20",",X","","","","","2","","10.0",",X,14,","0",",,X,30,+","0",",,X,30,+","1.5",",,X,18,","42.8",",X,29,","0.0","X","0.0",",X","2.5",",,,X","93.7",",X","0",",,,X","24.84",",X","33.05",",,,X","16.63",",,,X","21012",",X","","","","","","","315",",X","","","","","","","13.0",",X"
"USW00024216","1966-10","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","1110.0","X","66.3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","5",",X","","","","","","","6.7",",X,18,","0",",,X,31,+","0",",,X,31,+","0.0",",T,X,07,","34.4",",X,09,+","19.1","X","19.1",",X","0.0",",T,,X","90.7",",X","0",",,,X","19.85",",X","28.15",",,,X","11.56",",,,X","18822",",X","","","","","","","315",",X","","","","","","","12.5",",X"
"USW00024216","1966-11","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","1119.1","X","9.1",",X","12",",X","8",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","4",",X","1",",X","10","","1","","","","1.7",",X,25,","0",",,X,30,+","0",",,X,30,+","65.0",",,X,19,","32.8",",X,01,","169.4","X","150.3",",X","188.6",",,,X","42.1",",X","0",",,,X","13.63",",X","18.15",",,,X","9.11",",,,X","7638",",X","","","","","","","135",",X","","","","","","","19.7",",X"
"USW00024216","1966-12","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","1119.1","X","0.0",",X","8",",X","6",",X","1",",X","0",",X","0",",X","0",",X","2",",X","0",",X","0",",X","0",",X","23","","8","","","","-1.1",",X,28,","0",",,X,31,+","0",",,X,31,+","38.1",",,X,02,","20.0",",X,31,","454.4","X","285.0",",X","78.2",",,,X","39.9",",X","0",",,,X","9.14",",X","12.93",",,,X","5.35",",,,X","6948",",X","","","","","","","135",",X","","","","","","","20.1",",X"
"USW00024216","1967-01","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","0.0","X","0.0",",X","12",",X","9",",X","3",",X","0",",X","0",",X","0",",X","6",",X","0",",X","2",",X","0",",X","19","","7","","","","-1.1",",X,22,","0",",,X,31,+","0",",T,X,24,","45.0",",,X,20,","22.8",",X,14,","762.9","X","308.5",",X","193.8",",,,X","52.2",",X","0",",T,,X","8.38",",X","13.41",",,,X","3.35",",,,X","9306",",X","","","","","","","135",",X","","","","","","","16.1",",X"
"USW00024216","1967-02","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","0.0","X","0.0",",X","2",",X","1",",X","0",",X","0",",X","0",",X","0",",X","1",",X","0",",X","3",",X","0",",X","12","","9","","","","-0.6",",X,21,","0",",,X,28,+","0",",,X,28,+","9.9",",,X,24,","23.9",",X,10,+","979.9","X","217.0",",X","11.2",",,,X","72.0",",X","0",",,,X","10.58",",X","16.66",",,,X","4.50",",,,X","12960",",X","","","","","","","315",",X","","","","","","","13.4",",X"
"USW00024216","1967-03","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","0.0","X","0.0",",X","13",",X","7",",X","0",",X","0",",X","0",",X","0",",X","1",",X","0",",X","2",",X","0",",X","7","","","","2","","-1.1",",X,29,","0",",,X,31,+","0",",,X,31,+","19.6",",,X,15,","24.4",",X,07,","1227.5","X","247.6",",X","68.3",",,,X","47.3",",X","0",",,,X","10.35",",X","15.79",",,,X","4.91",",,,X","10476",",X","","","","","","","135",",X","","","","","","","18.8",",X"
"USW00024216","1967-04","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","0.0","X","0.0",",X","20",",X","9",",X","0",",X","0",",X","0",",X","0",",X","1",",X","0",",X","0",",X","0",",X","3","","","","3","","-0.6",",X,28,","0",",,X,30,+","0",",,X,30,+","10.9",",,X,22,+","20.0",",X,12,","1488.1","X","260.6",",X","66.0",",,,X","43.0",",X","0",",,,X","9.65",",X","14.25",",,,X","5.04",",,,X","10326",",X","","","","","","","135",",X","","","","","","","15.6",",X"
"USW00024216","1967-05","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","82.0","X","82.0",",X","4",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","25",",X","7",",X","","","","","2","","3.9",",X,01,","0",",,X,31,+","0",",,X,31,+","5.8",",,X,11,","39.4",",X,20,","1540.9","X","52.8",",X","8.9",",,,X","87.9",",X","0",",,,X","19.27",",X","27.17",",,,X","11.37",",,,X","23598",",X","","","","","","","135",",X","","","","","","","16.1",",X"
"USW00024216","1967-06","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","243.5","X","161.5",",X","3",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","27",",X","16",",X","2","","","","2","","8.3",",X,03,","0",",,X,30,+","0",",,X,30,+","18.8",",,X,01,","41.1",",X,30,+","1557.3","X","16.4",",X","22.1",",,,X","83.8",",X","0",",,,X","23.17",",X","30.94",",,,X","15.39",",,,X","22596",",X","","","","","","","135",",X","","","","","","","11.6",",X"
"USW00024216","1967-07","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","539.3","X","295.8",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","31",",X","","","","","1","","15.0",",X,08,","0",",,X,31,+","0",",,X,31,+","0.3",",,X,28,","40.6",",X,15,+","0.0","X","0.0",",X","0.3",",,,X","95.5",",X","0",",,,X","27.87",",X","36.72",",,,X","19.03",",,,X","26142",",X","","","","","","","135",",X","","","","","","","8.0",",X"
"USW00024216","1967-08","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","870.3","X","331.0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","31",",X","","","","","1","","16.7",",X,31,+","0",",,X,31,+","0",",,X,31,+","0.0",",T,X,26,","43.3",",X,14,","0.0","X","0.0",",X","0.0",",T,,X","93.5",",X","0",",,,X","29.01",",X","38.63",",,,X","19.39",",,,X","23916",",X","","","","","","","135",",X","","","","","","","11.2",",X"
"USW00024216","1967-09","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","1079.3","X","209.0",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","22",",X","","","","","","","12.2",",X,08,","0",",,X,30,+","0",",,X,30,+","0.5",",,X,17,","40.6",",X,26,+","0.0","X","0.0",",X","0.8",",,,X","93.4",",X","0",",,,X","25.30",",X","34.08",",,,X","16.52",",,,X","20964",",X","","","","","","","135",",X","","","","","","","13.0",",X"
"USW00024216","1967-10","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","1117.2","X","37.9",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","29",",X","0",",X","","","","","","","7.8",",X,07,","0",",,X,31,+","0",",,X,31,+","1.8",",,X,02,","31.7",",X,30,+","19.7","X","19.7",",X","2.1",",,,X","83.5",",X","0",",,,X","18.92",",X","26.99",",,,X","10.85",",,,X","17256",",X","","","","","","","135",",X","","","","","","","19.2",",X"
"USW00024216","1967-11","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","1124.4","X","7.2",",X","7",",X","5",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","12",",X","1",",X","10","","3","","1","","0.6",",X,27,","0",",,X,30,+","0",",,X,30,+","13.0",",,X,13,","32.2",",X,01,","151.5","X","131.8",",X","48.4",",,,X","51.5",",X","0",",,,X","14.18",",X","20.27",",,,X","8.10",",,,X","9282",",X","","","","","","","135",",X","","","","","","","18.3",",X"
"USW00024216","1967-12","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","1125.2","X","0.8",",X","8",",X","6",",X","0",",X","0",",X","0",",X","0",",X","15",",X","0",",X","7",",X","0",",X","11","","4","","","","-5.6",",X,16,","0",",,X,31,+","0",",T,X,19,+","19.6",",,X,03,","25.6",",X,25,","470.5","X","319.0",",X","63.9",",,,X","67.9",",X","0",",T,,X","8.07",",X","14.17",",,,X","1.96",",,,X","11814",",X","","","","","","","135",",X","","","","","","","25.0",",X"
"USW00024216","1968-01","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","0.0","X","0.0",",X","10",",X","6",",X","3",",X","0",",X","0",",X","0",",X","15",",X","0",",X","2",",X","0",",X","17","","6","","","","-6.7",",X,04,","0",",,X,31,+","3",",,X,28,","35.1",",,X,14,","25.6",",X,22,","847.7","X","377.2",",X","148.0",",,,X","50.2",",X","3",",,,X","6.16",",X","11.85",",,,X","0.48",",,,X","9042",",X","","","","","","","135",",X","","","","","","","20.1",",X"
"USW00024216","1968-02","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","0.0","X","0.0",",X","15",",X","8",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","6",",X","0",",X","22","","4","","","","1.1",",X,01,","0",",,X,29,+","0",",,X,29,+","22.9",",,X,16,","27.8",",X,27,","1012.2","X","164.5",",X","92.7",",,,X","46.9",",X","0",",,,X","12.66",",X","17.35",",,,X","7.97",",,,X","8790",",X","","","","","","","135",",X","","","","","","","11.6",",X"
