STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,AWND,AWND_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYHF,DYHF_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WDFM,WDFM_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WSFM,WSFM_ATTRIBUTES
USW00024213,1978-03,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",13,",0",8,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",,,,,,,3.9,",0,15,+",0,",,0,31,+",0,",,0,31,+",21.6,",,0,08,",22.2,",0,18,",1738.2,0,198.2,",0",73.1,",,,0",51.9,",X",0,",,,0",11.94,",0",15.26,",,,0",8.62,",,,0",11550,",X",,,,,,,,,360,",X",,,,,,,,,13.9,",X"
USW00024213,1978-04,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",14,",0",10,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",,,,,,,2.8,",0,07,",0,",,0,30,+",0,",,0,30,+",21.8,",,0,03,",20,",0,10,",1971.4,0,233.2,",0",104.2,",,,0",70,",X",0,",,,0",10.56,",0",14.15,",,,0",6.97,",,,0",16806,",X",,,,,,,,,225,",X",,,,,,,,,13.4,",X"
USW00024213,1978-05,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",6,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",2,",0",0,",0",18,,2,,,,4.4,",0,06,",0,",,0,31,+",0,",,0,31,+",11.7,",,0,14,",23.3,",0,19,",2174,0,202.6,",0",20.9,",,,0",84.5,",X",0,",,,0",11.8,",0",15.25,",,,0",8.34,",,,0",22752,",X",,,,,,,360,",X",360,",X",,,,,,,18.5,",X",17,",X"
USW00024213,1978-06,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",6,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",23,,4,,1,,7.8,",0,01,",0,",,0,30,+",0,",,0,30,+",4.3,",,0,19,",18.9,",0,12,",2325.1,0,151.1,",0",8.7,",,,0",61.3,",X",0,",,,0",13.3,",0",16,",,,0",10.59,",,,0",16626,",X",,,,,,,315,",X",315,",X",,,,,,,12.3,",X",10.7,",X"
USW00024213,1978-07,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",27,,9,,,,7.8,",0,25,",0,",,0,31,+",0,",,0,31,+",0.5,",,0,03,",20,",0,21,",156.6,0,156.6,",0",0.8,",,,0",37.2,",X",0,",,,0",13.28,",0",15.87,",,,0",10.69,",,,0",10230,",X",,,,,,,360,",X",360,",X",,,,,,,13.9,",X",11.6,",X"
USW00024213,1978-08,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",4,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",29,,15,,,,8.9,",0,18,+",0,",,0,31,+",0,",,0,31,+",13,",,0,24,",22.2,",0,24,",294.9,0,138.3,",0",15.1,",,,0",51.7,",X",0,",,,0",13.87,",0",16.85,",,,0",10.9,",,,0",13254,",X",,,,,,,135,",X",360,",X",,,,,,,15.4,",X",14.3,",X"
USW00024213,1978-09,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",9,",0",6,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",2,",0",0,",0",23,,8,,,,6.7,",0,19,",0,",,0,30,+",0,",,0,30,+",23.4,",,0,04,",21.1,",0,26,+",419,0,124.1,",0",69.1,",,,0",59.3,",X",0,",,,0",14.2,",0",17.57,",,,0",10.82,",,,0",13254,",X",,,,,,,360,",X",360,",X",,,,,,,15.4,",X",12.5,",X"
USW00024213,1978-10,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0.3,0,0.3,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",3,",0",0,",0",25,,12,,,,3.9,",0,30,",0,",,0,31,+",0,",,0,31,+",0.8,",,0,28,",26.1,",0,13,",593.1,0,174.1,",0",1.1,",,,0",42.6,",X",0,",,,0",12.72,",0",16.12,",,,0",9.33,",,,0",8778,",X",,,,,,,360,",X",360,",X",,,,,,,16.4,",X",14.8,",X"
USW00024213,1978-11,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0.3,0,0,",0",12,",0",6,",0",0,",0",0,",0",0,",0",0,",0",2,",0",0,",0",0,",0",0,",0",22,,9,,,,-0.6,",0,14,",0,",,0,30,+",0,",,0,30,+",17.8,",,0,30,",17.8,",0,07,",876.4,0,283.3,",0",61.1,",,,0",48.9,",X",0,",,,0",8.89,",0",12.43,",,,0",5.34,",,,0",8838,",X",,,,,,,315,",X",315,",X",,,,,,,21.1,",X",17,",X"
USW00024213,1978-12,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0.3,0,0,",0",8,",0",4,",0",0,",0",0,",0",0,",0",0,",0",9,",0",0,",0",0,",0",0,",0",17,,11,,,,-2.8,",0,30,",0,",,0,31,+",0,",,0,31,+",9.4,",,0,17,",14.4,",0,12,",1250.5,0,374.1,",0",29.6,",,,0",56,",X",0,",,,0",6.27,",0",10.24,",,,0",2.29,",,,0",9726,",X",,,,,,,360,",X",360,",X",,,,,,,18.5,",X",15.2,",X"
USW00024213,1979-01,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",12,",0",8,",0",0,",0",0,",0",0,",0",0,",0",4,",0",0,",0",0,",0",0,",0",6,,,,,,-1.7,",0,29,",0,",,0,31,+",0,",,0,31,+",22.1,",,0,12,",17.2,",0,03,+",1567.2,0,316.7,",0",97.2,",,,0",46.3,",X",0,",,,0",8.12,",0",12.17,",,,0",4.07,",,,0",8334,",X",,,,,,,135,",X",135,",X",,,,,,,23.1,",X",19.7,",X"
USW00024213,1979-02,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",21,",0",16,",0",0,",0",0,",0",0,",0",0,",0",3,",0",0,",0",0,",0",0,",0",12,,2,,,,-2.2,",0,02,",0,",,0,28,+",0,",,0,28,+",25.1,",,0,12,",17.2,",0,12,",1831.6,0,264.4,",0",158.9,",,,0",22.4,",X",0,",,,0",8.89,",0",11.93,",,,0",5.85,",,,0",3972,",X",,,,,,,135,",X",135,",X",,,,,,,18.5,",X",15.2,",X"
USW00024213,1979-03,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",13,",0",5,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",17,,5,,,,2.8,",0,01,",0,",,0,31,+",0,",,0,31,+",18,",,0,15,",17.2,",0,04,",2090.7,0,259.1,",0",43.3,",,,0",49.2,",X",0,",,,0",9.97,",0",13.17,",,,0",6.78,",,,0",11004,",X",,,,,,,135,",X",360,",X",,,,,,,15.4,",X",12.1,",X"
USW00024213,1979-04,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",17,",0",10,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",10,,1,,,,2.2,",0,19,",0,",,0,30,+",0,",,0,30,+",26.9,",,0,10,",18.9,",0,27,",2324.9,0,234.2,",0",100.2,",,,0",60.1,",X",0,",,,0",10.53,",0",13.83,",,,0",7.22,",,,0",14436,",X",,,,,,,180,",X",225,"2,X",,,,,,,17.5,",X",13,"2,X"
USW00024213,1979-05,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",7,",0",4,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",17,,2,,,,5,",0,06,",0,",,0,31,+",0,",,0,31,+",24.9,",,0,05,",21.1,",0,22,",2536.7,0,211.8,",0",57.2,",,,0",61,",X",0,",,,0",11.5,",0",14.72,",,,0",8.28,",,,0",16524,",X",,,,,,,360,",X",315,",X",,,,,,,18.5,",X",15.2,",X"
USW00024213,1979-06,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",13,,4,,,,7.2,",0,14,+",0,",,0,30,+",0,",,0,30,+",1,",,0,16,",21.7,",0,02,",2720.9,0,184.2,",0",1.3,",,,0",80.3,",X",0,",,,0",12.19,",0",15.02,",,,0",9.36,",,,0",21810,",X",,,,,,,315,",X",315,",X",,,,,,,15.4,",X",14.3,",X"
USW00024213,1979-07,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",2,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",2,",0",0,",0",25,,7,,,,8.9,",0,03,",0,",,0,31,+",0,",,0,31,+",7.6,",,0,09,",22.2,",0,09,",118.8,0,118.8,",0",7.9,",,,0",83.2,",X",0,",,,0",14.5,",0",17.22,",,,0",11.78,",,,0",22884,",X",,,,,,,225,",X",135,",X",,,,,,,15.4,",X",13,",X"
USW00024213,1979-08,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",2,",0",0,",0",16,,4,,,,10,",0,06,",0,",,0,31,+",0,",,0,31,+",2,",,0,30,",21.7,",0,26,",215.6,0,96.8,",0",3.3,",,,0",85.6,",X",0,",,,0",15.21,",0",18.05,",,,0",12.38,",,,0",21888,",X",,,,,,,225,",X",225,",X",,,,,,,10.8,",X",8.5,",X"
USW00024213,1979-09,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,7.3,0,7.3,",0",5,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",9,",0",0,",0",14,,1,,1,,11.1,",0,26,+",0,",,0,30,+",0,",,0,30,+",22.6,",,0,01,",29.4,",0,12,",269.4,0,53.8,",0",29.3,",,,0",74,",X",0,",,,0",16.78,",0",20.14,",,,0",13.43,",,,0",16638,",X",,,,,,,315,"1,X",315,",X",,,,,,,14.9,"1,X",12.1,",X"
USW00024213,1979-10,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,7.3,0,0,",0",15,",0",12,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",19,,10,,1,,4.4,",0,29,",0,",,0,31,+",0,",,0,31,+",43.9,",,0,24,",21.1,",0,26,",402.2,0,132.8,",0",156,",,,0",38.2,",X",0,",,,0",14.05,",0",17.19,",,,0",10.91,",,,0",7926,",X",,,,,,,135,",X",135,",X",,,,,,,19.5,",X",15.2,",X"
USW00024213,1979-11,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,7.3,0,0,",0",13,",0",12,",0",1,",0",0,",0",0,",0",0,",0",1,",0",0,",0",0,",0",0,",0",10,,1,,,,0,",0,27,",0,",,0,30,+",0,",,0,30,+",38.9,",,0,06,",19.4,",0,15,",611.9,0,209.7,",0",157.3,",,,0",46.1,",X",0,",,,0",11.34,",0",15.52,",,,0",7.16,",,,0",8244,",X",,,,,,,135,",X",135,",X",,,,,,,24.7,",X",17.9,",X"
USW00024213,1979-12,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,8.2,0,0.9,",0",12,",0",10,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",2,",0",0,",0",6,,2,,2,,0.6,",0,11,",0,",,0,31,+",0,",,0,31,+",19.3,",,0,30,",22.2,",0,17,",840.6,0,228.7,",0",95.4,",,,0",49.9,",X",0,",,,0",10.98,",0",15.24,",,,0",6.73,",,,0",8634,",X",,,,,,,135,"1,X",315,"1,X",,,,,,,19.5,"1,X",15.6,"1,X"
USW00024213,1980-01,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0,0,0,",0",12,",0",7,",0",0,",0",0,",0",0,",0",0,",0",3,",0",0,",0",0,",0",0,",0",14,,6,,,,-1.7,",0,28,",0,",,0,31,+",0,",,0,31,+",19.1,",,0,09,",18.9,",0,04,",1128.2,0,287.6,",0",81.1,",,,0",45.2,",X",0,",,,0",9.06,",0",12.71,",,,0",5.4,",,,0",8190,",X",,,,,,,,,180,",X",,,,,,,,,18.8,",X"
USW00024213,1980-02,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0.8,0,0.8,",0",14,",0",12,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",9,,4,,,,3.9,",0,08,",0,",,0,29,+",0,",,0,29,+",28.7,",,0,19,",21.1,",0,26,",1315.2,0,187,",0",118.6,",,,0",34.9,",X",0,",,,0",11.91,",0",15.26,",,,0",8.56,",,,0",6462,",X",,,,,,,135,",X",135,",X",,,,,,,23.6,",X",15.6,",X"
USW00024213,1980-03,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0.8,0,0,",0",19,",0",10,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",3,,,,1,,0.6,",0,16,",0,",,0,31,+",0,",,0,31,+",32.5,",,0,13,",16.1,",0,07,",1598,0,282.8,",0",156.1,",,,0",68.7,",X",0,",,,0",9.21,",0",12.42,",,,0",6,",,,0",15372,",X",,,,,,,360,",X",315,",X",,,,,,,22.6,",X",16.1,",X"
USW00024213,1980-04,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0.8,0,0,",0",12,",0",7,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",11,,1,,,,2.2,",0,02,",0,",,0,30,+",0,",,0,30,+",44.2,",,0,20,",25,",0,13,",1817.5,0,219.5,",0",106.2,",,,0",64.4,",X",0,",,,0",11.02,",0",14.47,",,,0",7.56,",,,0",15402,",X",,,,,,,360,"1,X",315,",X",,,,,,,18,"1,X",13.4,",X"
USW00024213,1980-05,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0.8,0,0,",0",8,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",13,,,,,,3.9,",0,10,",0,",,0,31,+",0,",,0,31,+",17.3,",,0,09,",16.7,",0,05,",2036.5,0,219,",0",43.4,",,,0",39.2,",X",0,",,,0",11.27,",0",13.94,",,,0",8.6,",,,0",10584,",X",,,,,,,315,",X",315,",X",,,,,,,15.4,",X",11.6,",X"
USW00024213,1980-06,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0.8,0,0,",0",7,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",13,,,,,,7.8,",0,06,+",0,",,0,30,+",0,",,0,30,+",3.3,",,0,12,",19.4,",0,24,",2194.4,0,157.9,",0",10.7,",,,0",40,",X",0,",,,0",13.07,",0",15.78,",,,0",10.35,",,,0",10944,",X",,,,,,,225,",X",225,",X",,,,,,,18.5,",X",11.6,",X"
USW00024213,1980-07,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0.8,0,0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",24,,6,,,,9.4,",0,06,+",0,",,0,31,+",0,",,0,31,+",0,",T,0,23,+",19.4,",0,27,",132,0,132,",0",0,",T,,0",46.9,",X",0,",,,0",14.07,",0",16.53,",,,0",11.62,",,,0",12924,",X",,,,,,,225,",X",225,"3,X",,,,,,,13.4,",X",10.3,"3,X"
USW00024213,1980-08,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0.8,0,0,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,,10,,,,8.9,",0,21,+",0,",,0,31,+",0,",,0,31,+",1,",,0,18,",16.7,",0,30,+",303.7,0,171.7,",0",1.8,",,,0",42.3,",X",0,",,,0",12.79,",0",15.23,",,,0",10.36,",,,0",10848,",X",,,,,,,315,",X",360,",X",,,,,,,15.9,",X",11.6,",X"
USW00024213,1980-09,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,0.8,0,0,",0",5,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",24,,9,,,,7.8,",0,21,+",0,",,0,30,+",0,",,0,30,+",1,",,0,28,+",21.1,",0,24,",443.8,0,140.1,",0",3.6,",,,0",51.6,",X",0,",,,0",13.66,",0",16.87,",,,0",10.45,",,,0",11598,",X",,,,,,,360,"1,X",360,",X",,,,,,,13.9,"1,X",9.8,",X"
USW00024213,1980-10,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,2.2,0,1.4,",0",7,",0",4,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",3,",0",0,",0",23,,18,,,,6.1,",0,26,+",0,",,0,31,+",0,",,0,31,+",12.4,",,0,11,",26.7,",0,02,",629.7,0,185.9,",0",35,",,,0",37.5,",X",0,",,,0",12.38,",0",15.81,",,,0",8.95,",,,0",7812,",X",,,,,,,,,180,",X",,,,,,,,,10.3,",X"
USW00024213,1980-11,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,2.2,0,0,",0",13,",0",6,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",20,,7,,,,2.8,",0,15,+",0,",,0,30,+",0,",,0,30,+",12.4,",,0,29,",21.7,",0,06,",857.7,0,228,",0",63.2,",,,0",36.8,",X",0,",,,0",10.73,",0",14.62,",,,0",6.84,",,,0",6612,",X",,,,,,,270,",X",135,",X",,,,,,,15.4,",X",10.7,",X"
USW00024213,1980-12,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,2.2,0,0,",0",12,",0",9,",0",1,",0",0,",0",0,",0",0,",0",1,",0",0,",0",1,",0",0,",0",22,,9,,,,0,",0,07,",0,",,0,31,+",0,",,0,31,+",80.5,",,0,02,",23.9,",0,26,",1095.9,0,238.2,",0",155.1,",,,0",24.2,",X",0,",,,0",10.65,",0",14.6,",,,0",6.7,",,,0",4212,",X",,,,,,,135,",X",225,"1,X",,,,,,,20.6,",X",13,"1,X"
USW00024213,1981-01,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,2.2,0,2.2,",0",16,",0",11,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",3,",0",0,",0",13,,8,,,,1.7,",0,31,",0,",,0,31,+",0,",,0,31,+",81.5,",,0,22,",23.9,",0,21,",1313.4,0,217.5,",0",194.8,",,,0",20.1,",X",0,",,,0",11.39,",0",15.36,",,,0",7.42,",,,0",3588,",X",,,,,,,135,",X",225,",X",,,,,,,30.8,",X",18.8,",X"
USW00024213,1981-02,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,2.2,0,0,",0",11,",0",7,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",10,,1,,1,,2.2,",0,20,+",0,",,0,28,+",0,",,0,28,+",27.7,",,0,13,",21.1,",0,21,",1526.7,0,213.3,",0",94.5,",,,0",29.5,",X",0,",,,0",10.71,",0",14.7,",,,0",6.73,",,,0",5274,",X",,,,,,,360,",X",360,",X",,,,,,,19.5,",X",15.2,",X"
USW00024213,1981-03,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,2.2,0,0,",0",18,",0",11,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",12,,,,,,2.8,",0,06,",0,",,0,31,+",0,",,0,31,+",22.9,",,0,25,",18.3,",0,24,",1782.7,0,256,",0",117.9,",,,0",56.2,",X",0,",,,0",10.08,",0",13.76,",,,0",6.39,",,,0",12432,",X",,,,,,,315,",X",360,",X",,,,,,,21.1,",X",16.5,",X"
USW00024213,1981-04,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,2.2,0,0,",0",12,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",12,,3,,,,3.9,",0,13,+",0,",,0,30,+",0,",,0,30,+",7.1,",,0,19,",16.7,",0,29,",2022.6,0,239.9,",0",18.1,",,,0",66.8,",X",0,",,,0",10.34,",0",13.26,",,,0",7.41,",,,0",15966,",X",,,,,,,360,",X",360,",X",,,,,,,21.1,",X",15.2,",X"
USW00024213,1981-05,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,2.2,0,0,",0",9,",0",4,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",15,,3,,,,5.6,",0,16,+",0,",,0,31,+",0,",,0,31,+",23.6,",,0,17,",18.3,",0,24,",2224.5,0,201.9,",0",51.3,",,,0",70.5,",X",0,",,,0",11.82,",0",14.67,",,,0",8.97,",,,0",18936,",X",,,,,,,360,",X",360,",X",,,,,,,17.5,",X",13,",X"
USW00024213,1981-06,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,2.2,0,0,",0",4,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",15,,2,,,,8.3,",0,14,+",0,",,0,30,+",0,",,0,30,+",8.9,",,0,12,",20,",0,07,",2367,0,142.5,",0",14.5,",,,0",73.2,",X",0,",,,0",13.58,",0",16.6,",,,0",10.56,",,,0",19872,",X",,,,,,,315,",X",360,",X",,,,,,,16.4,",X",13.4,",X"
USW00024213,1981-07,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,2.2,0,0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",23,,6,,,,8.3,",0,08,+",0,",,0,31,+",0,",,0,31,+",0,",T,0,19,+",19.4,",0,05,",169.4,0,169.4,",0",0,",T,,0",63.8,",X",0,",,,0",12.87,",0",15.45,",,,0",10.29,",,,0",17520,",X",,,,,,,360,",X",315,",X",,,,,,,17.5,",X",13.4,",X"
USW00024213,1981-08,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,2.2,0,0,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",23,,7,,,,10.6,",0,28,+",0,",,0,31,+",0,",,0,31,+",0.3,",,0,13,",21.1,",0,23,",287.5,0,118.1,",0",0.3,",,,0",59.5,",X",0,",,,0",14.52,",0",16.97,",,,0",12.07,",,,0",15168,",X",,,,,,,360,",X",360,",X",,,,,,,15.9,",X",12.1,",X"
USW00024213,1981-09,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,2.2,0,0,",0",3,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",2,",0",0,",0",18,,7,,,,6.1,",0,25,",0,",,0,30,+",0,",,0,30,+",11.9,",,0,27,",21.7,",0,18,",405.1,0,117.6,",0",24.6,",,,0",57.4,",X",0,",,,0",14.41,",0",17.63,",,,0",11.19,",,,0",12840,",X",,,,,,,360,",X",360,",X",,,,,,,14.9,",X",12.1,",X"
USW00024213,1981-10,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,2.2,0,0,",0",9,",0",8,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",18,,7,,1,,5.6,",0,12,",0,",,0,31,+",0,",,0,31,+",25.1,",,0,06,",22.2,",0,05,",590,0,184.9,",0",94.3,",,,0",43.9,",X",0,",,,0",12.37,",0",15.93,",,,0",8.81,",,,0",9138,",X",,,,,,,180,",X",180,",X",,,,,,,17,",X",11.2,",X"
USW00024213,1981-11,40.8097,-124.1602,6.1,"EUREKA WEATHER FORECAST OFFICE WOODLEY ISLAND, CA US",,,2.2,0,0,",0",15,",0",12,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",12,,2,,4,,2.8,",0,28,",0,",,0,30,+",0,",,0,30,+",64.5,",,0,16,",21.1,",0,10,",781.4,0,191.4,",0",238.4,",,,0",34.4,",X",0,",,,0",11.95,",0",15.32,",,,0",8.59,",,,0",6216,",X",,,,,,,180,",X",180,"3,X",,,,,,,30.8,",X",24.6,"3,X"
