"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00093230","1995-11","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","5.6","0","0.0",",0","","","","","","","","","","","0",",0","29",",0","0",",0","1",",0","0",",0","","","","","","","-10.0",",0,04,","","","","","","","21.1",",0,18,","1063.4","0","379.7",",0","","","","","5.68",",0","16.00",",,,0","-4.65",",,,0","","","","","","","","","",""
"USW00093230","1995-12","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","5.6","0","0.0",",0","","","","","","","","","","","2",",0","27",",0","1",",0","0",",0","0",",0","","","","","","","-18.9",",0,24,+","","","","","","","16.1",",0,01,","1629.8","0","566.4",",0","","","","","0.06",",0","7.62",",,,0","-7.49",",,,0","","","","","","","","","",""
"USW00093230","1996-01","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.0","0","0.0","3,0","","","","","","","","","","","0","3,0","26","3,0","2",",0","0",",0","0",",0","","","","","","","-17.2","3,0,22,","","","","","","","15.0",",0,08,","2119.9","0","490.1",",0","","","","","0.63","3,0","7.32",",,,0","-6.06","3,,,0","","","","","","","","","",""
"USW00093230","1996-02","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.0","0","0.0","1,0","","","","","","","","","","","0","1,0","24","1,0","5",",0","0",",0","0",",0","","","","","","","-17.2","1,0,23,","","","","","","","15.6",",0,07,","2615.5","0","495.6",",0","","","","","0.59","1,0","6.93",",,,0","-5.75","1,,,0","","","","","","","","","",""
"USW00093230","1996-04","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","","","0.0","1,0","","","","","","","","","","","0","1,0","26","1,0","0",",0","1",",0","0",",0","","","","","","","-7.2","1,0,20,","","","","","","","22.8",",0,30,","","","383.4",",0","","","","","5.11","1,0","12.94",",,,0","-2.72","1,,,0","","","","","","","","","",""
"USW00093230","1996-05","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","","","0.0",",0","","","","","","","","","","","0",",0","13",",0","0",",0","5",",0","0",",0","","","","","","","-6.7",",0,28,","","","","","","","26.1",",0,12,","","","302.1",",0","","","","","8.59",",0","15.80",",,,0","1.38",",,,0","","","","","","","","","",""
"USW00093230","1996-06","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","","","0.0",",0","","","","","","","","","","","0",",0","7",",0","0",",0","20",",0","0",",0","","","","","","","-1.1",",0,28,+","","","","","","","28.3",",0,08,+","","","183.4",",0","","","","","12.22",",0","22.39",",,,0","2.05",",,,0","","","","","","","","","",""
"USW00093230","1996-07","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","","","9.0","1,0","","","","","","","","","","","0","1,0","1","1,0","0",",0","31",",0","0",",0","","","","","","","-0.6","1,0,19,","","","","","","","31.1",",0,25,","45.6","0","45.6",",0","","","","","17.03","1,0","27.69",",,,0","6.37","1,,,0","","","","","","","","","",""
"USW00093230","1996-08","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","","","1.6",",0","","","","","","","","","","","0",",0","1",",0","0",",0","31",",0","0",",0","","","","","","","0.0",",0,21,","","","","","","","31.1",",0,10,","139.3","0","93.7",",0","","","","","15.36",",0","26.80",",,,0","3.93",",,,0","","","","","","","","","",""
"USW00093230","1996-09","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","","","0.0","1,0","","","","","","","","","","","0","1,0","21","1,0","0",",0","21",",0","0",",0","","","","","","","-3.9","1,0,17,","","","","","","","28.9",",0,01,","355.3","0","216.0",",0","","","","","10.95","1,0","22.16",",,,0","-0.26","1,,,0","","","","","","","","","",""
"USW00093230","1996-10","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","","","0.0",",0","","","","","","","","","","","0",",0","26",",0","0",",0","12",",0","0",",0","","","","","","","-8.3",",0,21,+","","","","","","","27.8",",0,09,","719.4","0","364.1",",0","","","","","6.59",",0","16.17",",,,0","-3.00",",,,0","","","","","","","","","",""
"USW00093230","1996-11","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","","","0.0",",0","","","","","","","","","","","0",",0","25",",0","0",",0","0",",0","0",",0","","","","","","","-9.4",",0,30,+","","","","","","","18.9",",0,12,","1163.4","0","444.0",",0","","","","","3.53",",0","11.00",",,,0","-3.94",",,,0","","","","","","","","","",""
"USW00093230","1996-12","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","","","0.0",",0","","","","","","","","","","","0",",0","22",",0","2",",0","0",",0","0",",0","","","","","","","-15.0",",0,25,+","","","","","","","11.1",",0,09,","1708.4","0","545.0",",0","","","","","0.75",",0","5.79",",,,0","-4.28",",,,0","","","","","","","","","",""
"USW00093230","1997-01","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.0","","0.0","1,0","","","","","","","","","","","3","1,0","27","1,0","3",",0","0",",0","0",",0","","","","","","","-21.7","1,0,15,+","","","","","","","10.6",",0,20,+","2273.8","","565.4",",0","","","","","-0.53","1,0","5.31",",,,0","-6.37","1,,,0","","","","","","","","","",""
"USW00093230","1997-02","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.0","","0.0",",0","","","","","","","","","","","0",",0","28",",0","0",",0","0",",0","0",",0","","","","","","","-14.4",",0,07,+","","","","","","","13.3",",0,16,+","2786.1","","512.3",",0","","","","","0.04",",0","7.29",",,,0","-7.22",",,,0","","","","","","","","","",""
"USW00093230","1997-03","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.0","","0.0","1,0","","","","","","","","","","","0","1,0","27","1,0","0",",0","0",",0","0",",0","","","","","","","-12.8","1,0,04,","","","","","","","20.0",",0,21,+","3214.7","","428.6",",0","","","","","4.07","1,0","12.35",",,,0","-4.20","1,,,0","","","","","","","","","",""
"USW00093230","1997-04","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.0","","0.0",",0","","","","","","","","","","","0",",0","24",",0","0",",0","1",",0","0",",0","","","","","","","-8.3",",0,05,+","","","","","","","21.1",",0,27,","3626.7","","412.0",",0","","","","","4.60",",0","11.91",",,,0","-2.71",",,,0","","","","","","","","","",""
"USW00093230","1997-05","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.0","","0.0",",0","","","","","","","","","","","0",",0","11",",0","0",",0","15",",0","0",",0","","","","","","","-3.9",",0,01,","","","","","","","26.1",",0,31,","3869.6","","242.9",",0","","","","","10.50",",0","19.87",",,,0","1.13",",,,0","","","","","","","","","",""
"USW00093230","1997-06","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.0","","0.0",",0","","","","","","","","","","","0",",0","3",",0","0",",0","14",",0","0",",0","","","","","","","-2.8",",0,23,","","","","","","","26.1",",0,19,","4064.9","","195.3",",0","","","","","11.82",",0","20.27",",,,0","3.38",",,,0","","","","","","","","","",""
"USW00093230","1997-07","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.0","","0.0","1,0","","","","","","","","","","","0","1,0","3","1,0","0",",0","28",",0","0",",0","","","","","","","-2.8","1,0,01,","","","","","","","30.0",",0,09,","109.9","","109.9",",0","","","","","14.60","1,0","24.75",",,,0","4.45","1,,,0","","","","","","","","","",""
"USW00093230","1997-08","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","2.2","","2.2","2,0","","","","","","","","","","","0","2,0","2","2,0","0",",0","31",",0","0",",0","","","","","","","-0.6","2,0,29,","","","","","","","31.1",",0,09,+","205.8","","95.9",",0","","","","","15.06","2,0","26.50",",,,0","3.62","2,,,0","","","","","","","","","",""
"USW00093230","1997-09","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","2.2","","0.0","2,0","","","","","","","","","","","0","2,0","11","2,0","0",",0","21",",0","0",",0","","","","","","","-2.8","2,0,15,","","","","","","","26.1",",0,10,+","381.9","","176.1",",0","","","","","12.02","2,0","22.23",",,,0","1.81","2,,,0","","","","","","","","","",""
"USW00093230","1997-10","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","2.2","","0.0",",0","","","","","","","","","","","0",",0","27",",0","0",",0","6",",0","0",",0","","","","","","","-8.3",",0,28,+","","","","","","","26.1",",0,01,","750.4","","368.5",",0","","","","","6.45",",0","16.22",",,,0","-3.33",",,,0","","","","","","","","","",""
"USW00093230","1997-11","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","2.2","","0.0","1,0","","","","","","","","","","","0","1,0","29","1,0","0",",0","0",",0","0",",0","","","","","","","-12.8","1,0,08,","","","","","","","19.4",",0,01,","1201.4","","451.0",",0","","","","","2.78","1,0","11.01",",,,0","-5.46","1,,,0","","","","","","","","","",""
"USW00093230","1998-01","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.0","0","0.0",",0","","","","","","","","","","","2",",0","27",",0","2",",0","0",",0","0",",0","","","","","","","-21.1",",0,06,","","","","","","","11.1",",0,01,","","","598.2",",0","","","","","-0.96",",0","5.24",",,,0","-7.17",",,,0","","","","","","","","","",""
"USW00093230","1998-02","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.0","0","0.0",",0","","","","","","","","","","","0",",0","28",",0","0",",0","0",",0","0",",0","","","","","","","-15.6",",0,16,","","","","","","","7.2",",0,28,","","","573.8",",0","","","","","-2.16",",0","3.40",",,,0","-7.72",",,,0","","","","","","","","","",""
"USW00093230","1998-03","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.0","0","0.0","2,0","","","","","","","","","","","2","2,0","25","2,0","1",",0","0",",0","0",",0","","","","","","","-20.6","2,0,07,","","","","","","","13.9",",0,20,+","","","508.9",",0","","","","","0.89","2,0","8.17",",,,0","-6.40","2,,,0","","","","","","","","","",""
"USW00093230","1998-04","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.0","0","0.0","1,0","","","","","","","","","","","0","1,0","26","1,0","1",",0","0",",0","0",",0","","","","","","","-9.4","1,0,15,","","","","","","","20.6",",0,22,","","","438.8",",0","","","","","3.15","1,0","9.65",",,,0","-3.35","1,,,0","","","","","","","","","",""
"USW00093230","1998-05","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.0","0","0.0",",0","","","","","","","","","","","0",",0","23",",0","0",",0","0",",0","0",",0","","","","","","","-5.0",",0,29,","","","","","","","20.0",",0,01,","","","425.1",",0","","","","","4.62",",0","10.67",",,,0","-1.43",",,,0","","","","","","","","","",""
"USW00093230","1998-06","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.0","0","0.0","1,0","","","","","","","","","","","0","1,0","6","1,0","0",",0","8",",0","0",",0","","","","","","","-0.6","1,0,24,+","","","","","","","23.9",",0,30,+","","","224.3",",0","","","","","10.58","1,0","18.68",",,,0","2.49","1,,,0","","","","","","","","","",""
"USW00093230","1998-07","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","4.8","0","4.8","1,0","","","","","","","","","","","0","1,0","1","1,0","0",",0","31",",0","2",",0","","","","","","","0.0","1,0,01,","","","","","","","32.8",",0,18,","80.8","0","80.8",",0","","","","","15.83","1,0","26.88",",,,0","4.77","1,,,0","","","","","","","","","",""
"USW00093230","1998-08","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","12.1","0","7.3",",0","","","","","","","","","","","0",",0","4",",0","0",",0","31",",0","0",",0","","","","","","","-2.2",",0,22,","","","","","","","31.7",",0,30,+","164.0","0","83.2",",0","","","","","15.88",",0","27.67",",,,0","4.09",",,,0","","","","","","","","","",""
"USW00093230","1998-09","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","12.7","0","0.6","1,0","","","","","","","","","","","0","1,0","9","1,0","0",",0","16",",0","0",",0","","","","","","","-1.7","1,0,19,+","","","","","","","30.6",",0,04,+","334.9","0","170.9",",0","","","","","12.47","1,0","21.61",",,,0","3.33","1,,,0","","","","","","","","","",""
"USW00093230","1998-10","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","12.7","0","0.0","1,0","","","","","","","","","","","0","1,0","26","1,0","0",",0","1",",0","0",",0","","","","","","","-8.3","1,0,18,+","","","","","","","21.7",",0,13,","716.2","0","381.3",",0","","","","","5.64","1,0","14.76",",,,0","-3.49","1,,,0","","","","","","","","","",""
"USW00093230","1998-11","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","12.7","0","0.0",",0","","","","","","","","","","","0",",0","28",",0","1",",0","0",",0","0",",0","","","","","","","-11.1",",0,19,","","","","","","","17.8",",0,16,+","1211.0","0","494.8",",0","","","","","1.84",",0","8.64",",,,0","-4.96",",,,0","","","","","","","","","",""
"USW00093230","1998-12","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","12.7","0","0.0","1,0","","","","","","","","","","","7","1,0","29","1,0","6",",0","0",",0","0",",0","","","","","","","-25.6","1,0,21,","","","","","","","13.3",",0,17,","1844.2","0","633.2",",0","","","","","-2.89","1,0","5.81",",,,0","-11.59","1,,,0","","","","","","","","","",""
"USW00093230","1999-01","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.0","0","0.0","2,0","","","","","","","","","","","0","2,0","24","2,0","1",",0","0",",0","0",",0","","","","","","","-17.2","2,0,30,+","","","","","","","11.1",",0,15,","2400.8","0","556.6",",0","","","","","-0.82","2,0","6.33",",,,0","-7.96","2,,,0","","","","","","","","","",""
"USW00093230","1999-02","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.0","0","0.0","1,0","","","","","","","","","","","3","1,0","26","1,0","2",",0","0",",0","0",",0","","","","","","","-19.4","1,0,12,+","","","","","","","11.7",",0,04,","2961.5","0","560.7",",0","","","","","-2.39","1,0","5.01",",,,0","-9.79","1,,,0","","","","","","","","","",""
"USW00093230","1999-03","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.0","0","0.0",",0","","","","","","","","","","","0",",0","30",",0","1",",0","0",",0","0",",0","","","","","","","-16.7",",0,10,","","","","","","","13.9",",0,18,","3505.4","0","543.9",",0","","","","","0.79",",0","7.67",",,,0","-6.09",",,,0","","","","","","","","","",""
"USW00093230","1999-04","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.0","0","0.0","3,0","","","","","","","","","","","0","3,0","25","3,0","4",",0","0",",0","0",",0","","","","","","","-14.4","3,0,09,","","","","","","","17.2",",0,19,","3940.9","0","435.5",",0","","","","","1.94","3,0","8.53",",,,0","-4.66","3,,,0","","","","","","","","","",""
"USW00093230","1999-05","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.0","0","0.0",",0","","","","","","","","","","","0",",0","19",",0","0",",0","7",",0","0",",0","","","","","","","-5.0",",0,10,+","","","","","","","23.9",",0,28,","4260.4","0","319.5",",0","","","","","8.03",",0","16.72",",,,0","-0.67",",,,0","","","","","","","","","",""
"USW00093230","1999-06","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.0","0","0.0",",0","","","","","","","","","","","0",",0","8",",0","0",",0","19",",0","0",",0","","","","","","","-4.4",",0,08,+","","","","","","","28.3",",0,30,","4468.7","0","208.3",",0","","","","","11.39",",0","20.89",",,,0","1.89",",,,0","","","","","","","","","",""
"USW00093230","1999-07","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","2.2","0","2.2","2,0","","","","","","","","","","","0","2,0","1","2,0","0",",0","31",",0","0",",0","","","","","","","0.0","2,0,19,","","","","","","","31.7",",0,13,","91.0","0","91.0",",0","","","","","15.31","2,0","26.20",",,,0","4.41","2,,,0","","","","","","","","","",""
"USW00093230","1999-08","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","2.2","0","0.0","2,0","","","","","","","","","","","0","2,0","2","2,0","0",",0","26",",0","0",",0","","","","","","","-2.8","2,0,31,","","","","","","","28.3",",0,26,+","227.6","0","136.6",",0","","","","","13.75","2,0","24.13",",,,0","3.37","2,,,0","","","","","","","","","",""
"USW00093230","1999-09","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","2.2","0","0.0","1,0","","","","","","","","","","","0","1,0","9","1,0","0",",0","25",",0","0",",0","","","","","","","-2.8","1,0,29,+","","","","","","","27.2",",0,27,+","396.2","0","168.6",",0","","","","","12.53","1,0","23.85",",,,0","1.21","1,,,0","","","","","","","","","",""
"USW00093230","1999-10","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","2.2","0","0.0","4,0","","","","","","","","","","","0","4,0","25","4,0","0","2,0","15","2,0","0","2,0","","","","","","","-7.2","4,0,17,+","","","","","","","26.1","2,0,01,","661.6","0","265.4","2,0","","","","","8.50","4,0","20.33","2,,,0","-3.33","4,,,0","","","","","","","","","",""
"USW00093230","1999-11","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","2.2","0","0.0","1,0","","","","","","","","","","","0",",0","28",",0","0","1,0","1","1,0","0","1,0","","","","","","","-11.1",",0,23,+","","","","","","","21.1","1,0,07,","1070.6","0","409.0","1,0","","","","","4.35","1,0","13.49","1,,,0","-4.79",",,,0","","","","","","","","","",""
"USW00093230","1999-12","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","2.2","0","0.0","1,0","","","","","","","","","","","0","1,0","30","1,0","0",",0","0",",0","0",",0","","","","","","","-13.3","1,0,08,","","","","","","","12.8",",0,18,","1626.7","0","556.1",",0","","","","","-0.15","1,0","8.51",",,,0","-8.81","1,,,0","","","","","","","","","",""
"USW00093230","2000-01","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.0","W","0.0","3,0","","","","","","","","","","","0","3,0","21","3,0","0",",0","0",",0","0",",0","","","","","","","-15.6","3,0,03,+","","","","","","","11.7",",0,09,","2135.1","W","508.4",",0","","","","","0.21","3,0","6.09",",,,0","-5.68","3,,,0","","","","","","","","","",""
"USW00093230","2000-02","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.0","W","0.0","1,0","","","","","","","","","","","0",",0","28",",0","2","1,0","0","1,0","0","1,0","","","","","","","-16.7",",0,24,","","","","","","","12.8","1,0,09,","2637.2","W","502.1","1,0","","","","","0.38","1,0","6.21","1,,,0","-5.46",",,,0","","","","","","","","","",""
"USW00093230","2000-03","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.0","W","0.0",",0","","","","","","","","","","","0",",0","31",",0","0",",0","0",",0","0",",0","","","","","","","-14.4",",0,02,+","","","","","","","16.1",",0,27,","3135.1","W","497.9",",0","","","","","2.27",",0","10.03",",,,0","-5.49",",,,0","","","","","","","","","",""
"USW00093230","2000-04","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.0","W","0.0",",0","","","","","","","","","","","0",",0","27",",0","0",",0","2",",0","0",",0","","","","","","","-6.7",",0,24,","","","","","","","21.7",",0,30,","3492.7","W","357.6",",0","","","","","6.41",",0","14.92",",,,0","-2.10",",,,0","","","","","","","","","",""
"USW00093230","2000-05","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.3","W","0.3",",0","","","","","","","","","","","0",",0","11",",0","0",",0","11",",0","0",",0","","","","","","","-12.2",",0,12,+","","","","","","","27.2",",0,24,+","3764.4","W","271.7",",0","","","","","9.58",",0","17.85",",,,0","1.30",",,,0","","","","","","","","","",""
"USW00093230","2000-06","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.3","W","0.0",",0","","","","","","","","","","","0",",0","6",",0","0",",0","26",",0","0",",0","","","","","","","-2.8",",0,02,+","","","","","","","31.1",",0,16,","3887.1","W","122.7",",0","","","","","14.25",",0","25.10",",,,0","3.39",",,,0","","","","","","","","","",""
"USW00093230","2000-07","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","1.7","W","1.4","1,0","","","","","","","","","","","0","1,0","2","1,0","0",",0","26",",0","0",",0","","","","","","","0.0","1,0,24,+","","","","","","","31.1",",0,31,","124.2","W","124.2",",0","","","","","14.21","1,0","25.41",",,,0","3.02","1,,,0","","","","","","","","","",""
"USW00093230","2000-08","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","8.7","W","7.0","1,0","","","","","","","","","","","0","1,0","5","1,0","0",",0","30",",0","1",",0","","","","","","","-1.1","1,0,14,","","","","","","","32.8",",0,01,","219.3","W","95.1",",0","","","","","15.40","1,0","26.89",",,,0","3.91","1,,,0","","","","","","","","","",""
"USW00093230","2000-09","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","8.7","W","0.0","1,0","","","","","","","","","","","0","1,0","15","1,0","0","1,0","21","1,0","0","1,0","","","","","","","-4.4","1,0,06,","","","","","","","28.9","1,0,21,+","419.0","W","199.7","1,0","","","","","11.45","1,0","22.22","1,,,0","0.68","1,,,0","","","","","","","","","",""
"USW00093230","2000-10","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","2.2",",W","8.7","W","0.0",",W","13",",W","6",",W","0",",W","","","","","0",",W","31",",W","0",",W","10",",W","0",",W","","","","","","","-7.8",",W,31,","","","","","10.2",",,W,28,","25.6",",W,02,+","796.9","W","377.9",",W","39.9",",,,W","","","6.14",",W","14.85",",,,W","-2.56",",,,W","","","190",",W","200",",W","13.9",",W","17.9",",W"
"USW00093230","2000-11","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","2.1",",W","8.7","W","0.0",",W","9",",W","5",",W","0",",W","","","","","0",",W","30",",W","5",",W","0",",W","0",",W","","","","","","","-15.6",",W,12,","","","","","7.9",",,W,30,","13.3",",W,04,","1354.2","W","557.3",",W","22.7",",,,W","","","-0.24",",W","6.98",",,,W","-7.47",",,,W","","","200",",W","200",",W","15.6",",W","23.2",",W"
"USW00093230","2000-12","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","1.9",",W","8.7","W","0.0",",W","11",",W","2",",W","0",",W","","","","","0",",W","31",",W","0",",W","0",",W","0",",W","","","","","","","-11.7",",W,18,","","","","","7.1",",,W,14,","10.6",",W,21,+","1921.1","W","566.9",",W","17.2",",,,W","","","0.05",",W","6.90",",,,W","-6.81",",,,W","","","200",",W","210",",W","14.8",",W","20.1",",W"
"USW00093230","2001-01","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","2.2","1,W","0.0","X","0.0","4,W","10","1,W","1","1,W","0","1,W","","","","","4","4,W","27","4,W","7","4,W","0","4,W","0","4,W","","","","","","","-21.1","4,W,17,","","","","","4.3","1,,W,11,","11.7","4,W,03,","2514.5","X","593.4","4,W","10.4","1,,,W","","","-3.65","4,W","3.81","4,,,W","-11.10","4,,,W","","","200","1,W","200","1,W","15.6","1,W","21.0","1,W"
"USW00093230","2001-02","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","2.7",",W","0.0","X","0.0",",W","9",",W","7",",W","0",",W","","","","","1",",W","28",",W","8",",W","0",",W","0",",W","","","","","","","-21.7",",W,12,","","","","","7.4",",,W,22,","12.2",",W,05,+","3127.2","X","612.7",",W","28.9",",,,W","","","-3.55",",W","2.74",",,,W","-9.84",",,,W","","","190",",W","200",",W","13.0",",W","16.5",",W"
"USW00093230","2001-03","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","2.1",",W","0.0","X","0.0",",W","6",",W","3",",W","0",",W","","","","","0",",W","30",",W","0",",W","0",",W","0",",W","","","","","","","-17.2",",W,01,","","","","","5.1",",,W,09,","17.2",",W,31,+","3602.1","X","474.9",",W","14.0",",,,W","","","3.01",",W","10.34",",,,W","-4.31",",,,W","","","190",",W","180",",W","11.2",",W","14.8",",W"
"USW00093230","2001-04","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","3.0",",W","0.0","X","0.0",",W","8",",W","4",",W","0",",W","","","","","0",",W","28",",W","4",",W","1",",W","0",",W","","","","","","","-13.3",",W,10,","","","","","7.6",",,W,21,","21.7",",W,30,","4084.2","X","482.1",",W","31.4",",,,W","","","2.26",",W","9.24",",,,W","-4.72",",,,W","","","200",",W","210",",W","15.6",",W","21.9",",W"
"USW00093230","2001-05","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","2.5","1,W","0.0","X","0.0","1,W","2","1,W","0","1,W","0","1,W","","","","","0","1,W","6","1,W","0","1,W","21","1,W","0","1,W","","","","","","","-2.2","1,W,06,","","","","","0.5","1,,W,22,","27.8","1,W,31,","4282.7","X","198.5","1,W","0.8","1,,,W","","","11.72","1,W","21.57","1,,,W","1.87","1,,,W","","","40","1,W","10","1,W","11.6","1,W","17.4","1,W"
"USW00093230","2001-06","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","3.3",",W","0.0","X","0.0",",W","0",",W","0",",W","0",",W","","","","","0",",W","4",",W","0",",W","21",",W","0",",W","","","","","","","-2.2",",W,14,+","","","","","0.0",",T,W,27,+","28.9",",W,21,","4438.3","X","155.6",",W","0.0",",T,,W","","","13.15",",W","22.88",",,,W","3.41",",,,W","","","190",",W","200",",W","14.3",",W","19.7",",W"
